NC_028586.1	Bracteacoccaceae
NC_028618.1	Apiaceae
NC_028705.1	Dryopteridaceae
NC_028720.1	Poaceae
NC_028721.1	Poaceae
NC_028728.1	Brassicaceae
NC_028733.1	Fabaceae
NC_029049.1	Aizoaceae
NC_029211.1	Onagraceae
NC_029214.1	Nartheciaceae
NC_029221.1	Poaceae
NC_029243.1	Thymelaeaceae
NC_029338.1	Sapindaceae
NC_029339.1	Vitaceae
NC_029364.1	Orchidaceae
NC_029374.1	Pinaceae
NC_029390.1	Poaceae
NC_029391.1	Apiaceae
NC_029406.1	Fabaceae
NC_029420.1	Burseraceae
NC_029427.1	Lardizabalaceae
NC_029459.1	Apocynaceae
NC_029460.1	Apocynaceae
NC_029465.1	Asteraceae
NC_029670.1	Neochloridaceae
NC_029675.1	Bracteacoccaceae
NC_029676.1	Selenastraceae
NC_029734.1	Sciadopityaceae
NC_029749.1	Poaceae
NC_029750.1	Nyssaceae
NC_029808.1	Lythraceae
NC_029817.1	Lamiaceae
NC_029818.1	Lamiaceae
NC_029827.1	Poaceae
NC_029847.1	Pinaceae
NC_029881.1	Poaceae
NC_029889.1	Apiaceae
NC_029942.1	Berberidaceae
NC_029943.1	Berberidaceae
NC_029945.1	Berberidaceae
NC_030053.1	Rubiaceae
NC_030056.1	Solanaceae
NC_030063.1	Berberidaceae
NC_030068.1	Poaceae
NC_030178.1	Solanaceae
NC_030198.1	Sphagnaceae
NC_030212.1	Phrymaceae
NC_030260.1	Cornaceae
NC_030282.1	Solanaceae
NC_030312.1	Ulvaceae
NC_030314.1	Closteriaceae
NC_030315.1	Mesotaeniaceae
NC_030319.1	Gentianaceae
NC_030331.1	Sapindaceae
NC_030343.1	Sapindaceae
NC_030355.1	Spirogyraceae
NC_030357.1	Desmidiaceae
NC_030359.1	Mesotaeniaceae
NC_030372.1	Cupressaceae
NC_030488.1	Poaceae
NC_030489.1	Poaceae
NC_030490.1	Poaceae
NC_030491.1	Poaceae
NC_030493.1	Poaceae
NC_030499.1	Poaceae
NC_030502.1	Poaceae
NC_030515.1	Brassicaceae
NC_030516.1	Brassicaceae
NC_030527.1	Anacardiaceae
NC_030540.1	Orchidaceae
NC_030544.1	Chrysobalanaceae
NC_030548.1	Chrysobalanaceae
NC_030549.1	Chrysobalanaceae
NC_030551.1	Chrysobalanaceae
NC_030556.1	Chrysobalanaceae
NC_030561.1	Chrysobalanaceae
NC_030569.1	Chrysobalanaceae
NC_030570.1	Chrysobalanaceae
NC_030581.1	Chrysobalanaceae
NC_030582.1	Chrysobalanaceae
NC_030596.1	Poaceae
NC_030598.1	Araliaceae
NC_030599.1	Rosaceae
NC_030601.1	Erythroxylaceae
NC_030611.1	Poaceae
NC_030615.1	Poaceae
NC_030617.1	Poaceae
NC_030619.1	Poaceae
NC_030620.1	Poaceae
NC_030621.1	Poaceae
NC_030623.1	Poaceae
NC_030624.1	Poaceae
NC_030711.1	Orchidaceae
NC_030712.1	Orchidaceae
NC_030772.1	Asteraceae
NC_030783.1	Asteraceae
NC_030787.1	Ebenaceae
NC_031155.1	Gentianaceae
NC_031163.1	Rosaceae
NC_031187.1	Actinidiaceae
NC_031189.1	Lauraceae
NC_031191.1	Lauraceae
NC_031193.1	Geraniaceae
NC_031198.1	Geraniaceae
NC_031199.1	Geraniaceae
NC_031200.1	Geraniaceae
NC_031203.1	Geraniaceae
NC_031343.2	Cabombaceae
NC_031367.1	Derbesiaceae
NC_031376.1	Nyssaceae
NC_031383.1	Vitaceae
NC_031396.1	Asteraceae
NC_031413.1	Cycadaceae
NC_031423.1	Ranunculaceae
NC_031427.1	Joinvilleaceae
NC_031428.1	Primulaceae
NC_031433.1	Lamiaceae
NC_031442.1	Orobanchaceae
NC_031650.1	Poaceae
NC_031816.1	Asteraceae
NC_031833.1	Asteraceae
NC_031852.1	Gesneriaceae
NC_031877.1	Melastomataceae
NC_031878.1	Melastomataceae
NC_031879.1	Melastomataceae
NC_031880.1	Melastomataceae
NC_031882.1	Melastomataceae
NC_031884.1	Melastomataceae
NC_031885.1	Melastomataceae
NC_031886.1	Melastomataceae
NC_031887.1	Melastomataceae
NC_031898.1	Asteraceae
NC_032054.1	Lamiaceae
NC_032078.1	Poaceae
NC_032083.1	Orchidaceae
NC_032284.1	Bryopsidaceae
NC_032296.1	Adoxaceae
NC_032368.1	Salicaceae
NC_032401.1	Paeoniaceae
NC_032687.1	Rutaceae
NC_032701.1	Asparagaceae
NC_032702.1	Asparagaceae
NC_032705.1	Asparagaceae
NC_032706.1	Asparagaceae
NC_032711.1	Asparagaceae
NC_032712.1	Asparagaceae
NC_032719.1	Ulmaceae
NC_032721.1	Ulmaceae
NC_033341.1	Ranunculaceae
NC_033354.1	Apocynaceae
NC_033355.1	Myrtaceae
NC_033397.1	Malvaceae
NC_033398.1	Malvaceae
NC_033399.1	Malvaceae
NC_033411.1	Nartheciaceae
NC_033503.1	Betulaceae
NC_033511.1	Melanthiaceae
NC_033512.1	Melanthiaceae
NC_033514.1	Melanthiaceae
NC_033527.1	Solanaceae
NC_033534.1	Orobanchaceae
NC_033876.1	Salicaceae
NC_033881.1	Fagaceae
NC_033892.1	Juglandaceae
NC_033893.1	Juglandaceae
NC_033910.1	Euphorbiaceae
NC_033975.1	Rosaceae
NC_034285.1	Passifloraceae
NC_034299.1	Brassicaceae
NC_034310.1	Orobanchaceae
NC_034312.1	Orobanchaceae
NC_034331.1	Primulaceae
NC_034347.1	Rosaceae
NC_034357.1	Brassicaceae
NC_034363.1	Brassicaceae
NC_034365.1	Brassicaceae
NC_034369.1	Liliaceae
NC_034370.1	Liliaceae
NC_034371.1	Primulaceae
NC_034643.1	Apiaceae
NC_034644.1	Apiaceae
NC_034645.1	Apiaceae
NC_034660.1	Gesneriaceae
NC_034662.1	Lythraceae
NC_034707.1	Liliaceae
NC_034711.1	Ignatiaceae
NC_034713.1	Oltmannsiellopsidaceae
NC_034742.1	Fabaceae
NC_034743.1	Fabaceae
NC_034760.1	Poaceae
NC_034763.1	Poaceae
NC_034774.1	Fabaceae
NC_034777.1	Asparagaceae
NC_034792.1	Adoxaceae
NC_034793.1	Adoxaceae
NC_034810.1	Asteraceae
NC_034813.1	Asteraceae
NC_034829.1	Asteraceae
NC_034840.1	Liliaceae
NC_034850.1	Asteraceae
NC_034852.1	Asteraceae
NC_034860.1	Asteraceae
NC_034863.1	Asteraceae
NC_034866.1	Asteraceae
NC_034871.1	Asteraceae
NC_034872.1	Asteraceae
NC_034876.1	Asteraceae
NC_034879.1	Asteraceae
NC_034881.1	Asteraceae
NC_034882.1	Asteraceae
NC_034883.1	Asteraceae
NC_034887.1	Asteraceae
NC_034890.1	Asteraceae
NC_034896.1	Asteraceae
NC_034901.1	Asteraceae
NC_034914.1	Actinidiaceae
NC_034926.1	Lauraceae
NC_034952.1	Lythraceae
NC_034988.1	Fabaceae
NC_034990.1	Fabaceae
NC_034991.1	Fabaceae
NC_035012.1	Poaceae
NC_035013.1	Poaceae
NC_035014.1	Poaceae
NC_035023.1	Poaceae
NC_035031.1	Poaceae
NC_035033.1	Poaceae
NC_035035.1	Poaceae
NC_035041.1	Poaceae
NC_035042.1	Poaceae
NC_035043.1	Poaceae
NC_035044.1	Poaceae
NC_035045.1	Poaceae
NC_035046.1	Poaceae
NC_035051.1	Poaceae
NC_035053.1	Apiaceae
NC_035055.1	Apiaceae
NC_035143.1	Lamiaceae
NC_035224.1	Poaceae
NC_035225.1	Caryophyllaceae
NC_035226.1	Caryophyllaceae
NC_035234.1	Malvaceae
NC_035237.1	Moraceae
NC_035239.1	Anacardiaceae
NC_035240.1	Lythraceae
NC_035346.1	Fabaceae
NC_035347.1	Fabaceae
NC_035348.1	Fabaceae
NC_035414.1	Viscaceae
NC_035416.1	Droseraceae
NC_035501.1	Rosaceae
NC_035513.1	Brassicaceae
NC_035520.1	Poaceae
NC_035522.1	Poaceae
NC_035527.1	Poaceae
NC_035530.1	Poaceae
NC_035532.1	Poaceae
NC_035533.1	Poaceae
NC_035535.1	Poaceae
NC_035570.1	Liliaceae
NC_035574.1	Theaceae
NC_035623.1	Paeoniaceae
NC_035624.1	Campanulaceae
NC_035632.2	Nymphaeaceae
NC_035671.1	Rosaceae
NC_035672.1	Rosaceae
NC_035723.1	Musaceae
NC_035760.1	Campanulaceae
NC_035761.1	Campanulaceae
NC_035763.1	Campanulaceae
NC_035764.1	Campanulaceae
NC_035765.1	Campanulaceae
NC_035769.1	Campanulaceae
NC_035775.1	Campanulaceae
NC_035777.1	Campanulaceae
NC_035829.1	Orchidaceae
NC_035831.2	Orchidaceae
NC_035837.1	Aspleniaceae
NC_035851.1	Athyriaceae
NC_035854.1	Dryopteridaceae
NC_035855.1	Diplaziopsidaceae
NC_035858.1	Thelypteridaceae
NC_035860.1	Onocleaceae
NC_035864.1	Woodsiaceae
NC_035872.1	Circaeasteraceae
NC_035875.1	Asteraceae
NC_035878.1	Vitaceae
NC_035894.1	Ranunculaceae
NC_035953.1	Lauraceae
NC_035955.1	Sapindaceae
NC_035965.1	Juglandaceae
NC_035966.1	Juglandaceae
NC_035968.1	Asparagaceae
NC_035969.1	Asparagaceae
NC_035971.1	Amaryllidaceae
NC_035974.1	Cucurbitaceae
NC_035989.1	Liliaceae
NC_035990.1	Liliaceae
NC_035995.1	Asparagaceae
NC_036010.1	Orobanchaceae
NC_036021.1	Melastomataceae
NC_036061.1	Saxifragaceae
NC_036099.1	Sapindaceae
NC_036102.1	Fabaceae
NC_036109.1	Fabaceae
NC_036113.1	Poaceae
NC_036116.1	Poaceae
NC_036121.1	Poaceae
NC_036123.1	Poaceae
NC_036125.1	Poaceae
NC_036128.1	Poaceae
NC_036130.1	Poaceae
NC_036133.1	Rosaceae
NC_036134.1	Cucurbitaceae
NC_036140.1	Cucurbitaceae
NC_036142.1	Cucurbitaceae
NC_036152.1	Aristolochiaceae
NC_036357.1	Ranunculaceae
NC_036358.1	Ranunculaceae
NC_036359.1	Ranunculaceae
NC_036384.1	Poaceae
NC_036395.1	Malvaceae
NC_036413.1	Gesneriaceae
NC_036423.1	Rosaceae
NC_036424.1	Caryophyllaceae
NC_036487.1	Fabaceae
NC_036489.1	Symplocaceae
NC_036490.1	Asteraceae
NC_036495.1	Bignoniaceae
NC_036502.1	Bignoniaceae
NC_036658.1	Taccaceae
NC_036664.1	Burmanniaceae
NC_036668.1	Scenedesmaceae
NC_036677.1	Asteraceae
NC_036686.1	Poaceae
NC_036688.1	Poaceae
NC_036696.1	Poaceae
NC_036702.1	Poaceae
NC_036703.1	Poaceae
NC_036704.1	Poaceae
NC_036711.1	Poaceae
NC_036723.1	Betulaceae
NC_036751.1	Betulaceae
NC_036752.1	Betulaceae
NC_036756.1	Betulaceae
NC_036758.1	Betulaceae
NC_036811.1	Pinaceae
NC_036812.1	Caryophyllaceae
NC_036831.1	Asteraceae
NC_036836.1	Poaceae
NC_036932.1	Elaeagnaceae
NC_036934.1	Poaceae
NC_036936.1	Fagaceae
NC_036943.1	Scrophulariaceae
NC_036978.1	Burseraceae
NC_036980.1	Oleaceae
NC_036983.1	Oleaceae
NC_036989.1	Urticaceae
NC_036992.1	Zingiberaceae
NC_037001.1	Magnoliaceae
NC_037005.1	Magnoliaceae
NC_037007.1	Haematococcaceae
NC_037151.1	Rhamnaceae
NC_037152.1	Rhamnaceae
NC_037160.1	Poaceae
NC_037163.1	Poaceae
NC_037168.1	Poaceae
NC_037170.1	Poaceae
NC_037176.1	Sapindaceae
NC_037192.1	Malpighiaceae
NC_037212.1	Orchidaceae
NC_037215.1	Liliaceae
NC_037217.1	Liliaceae
NC_037228.1	Bignoniaceae
NC_037361.1	Orchidaceae
NC_037366.1	Codiaceae
NC_037367.1	Caulerpaceae
NC_037389.1	Fagaceae
NC_037400.1	Balsaminaceae
NC_037401.1	Balsaminaceae
NC_037414.1	Salicaceae
NC_037415.1	Salicaceae
NC_037417.1	Salicaceae
NC_037420.1	Salicaceae
NC_037422.1	Salicaceae
NC_037428.1	Salicaceae
NC_037432.1	Amaryllidaceae
NC_037433.1	Orobanchaceae
NC_037442.1	Meliaceae
NC_037458.1	Bignoniaceae
NC_037471.1	Anacardiaceae
NC_037472.1	Theaceae
NC_037473.1	Betulaceae
NC_037477.1	Rhamnaceae
NC_037482.1	Rutaceae
NC_037484.1	Asteraceae
NC_037485.1	Acanthaceae
NC_037494.1	Malvaceae
NC_037495.1	Saxifragaceae
NC_037503.1	Asaraceae
NC_037517.1	Liliaceae
NC_037693.1	Phrymaceae
NC_037694.1	Hamamelidaceae
NC_037716.1	Dioscoreaceae
NC_037719.1	Nymphaeaceae
NC_037753.1	Akaniaceae
NC_037761.1	Fabaceae
NC_037767.1	Fabaceae
NC_037831.1	Papaveraceae
NC_037840.1	Ulmaceae
NC_037852.1	Apiaceae
NC_037879.1	Paeoniaceae
NC_037881.1	Hamamelidaceae
NC_037883.1	Daphniphyllaceae
NC_037885.1	Haloragaceae
NC_037904.1	Berberidaceae
NC_037905.1	Berberidaceae
NC_037907.1	Berberidaceae
NC_037908.1	Berberidaceae
NC_037912.1	Convolvulaceae
NC_037913.1	Convolvulaceae
NC_037940.1	Cercidiphyllaceae
NC_037953.1	Caprifoliaceae
NC_037955.1	Caprifoliaceae
NC_037957.1	Asteraceae
NC_037958.1	Asteraceae
NC_037959.1	Asteraceae
NC_037979.1	Gentianaceae
NC_037980.1	Gentianaceae
NC_037981.1	Gentianaceae
NC_038072.1	Isoetaceae
NC_038092.1	Betulaceae
NC_038096.1	Ranunculaceae
NC_038097.1	Ranunculaceae
NC_038102.1	Rosaceae
NC_038118.1	Passifloraceae
NC_038119.1	Passifloraceae
NC_038122.1	Passifloraceae
NC_038124.1	Passifloraceae
NC_038153.1	Thymelaeaceae
NC_038161.1	Melanthiaceae
NC_038170.1	Melanthiaceae
NC_038193.1	Liliaceae
NC_038199.1	Meliaceae
NC_038204.1	Lauraceae
NC_039127.1	Betulaceae
NC_039161.1	Fabaceae
NC_039180.1	Amaranthaceae
NC_039346.1	Asteraceae
NC_039348.1	Primulaceae
NC_039352.1	Asteraceae
NC_039371.1	Fabaceae
NC_039375.1	Loranthaceae
NC_039377.1	Caulerpaceae
NC_039382.1	Asteraceae
NC_039383.1	Asteraceae
NC_039413.1	Solanaceae
NC_039416.1	Solanaceae
NC_039417.1	Solanaceae
NC_039425.1	Paeoniaceae
NC_039433.1	Ranunculaceae
NC_039450.1	Poaceae
NC_039461.1	Poaceae
NC_039525.1	Halimedaceae
NC_039527.1	Halimedaceae
NC_039555.1	Ebenaceae
NC_039556.1	Ebenaceae
NC_039575.1	Onagraceae
NC_039577.1	Ranunculaceae
NC_039590.1	Dumortieraceae
NC_039598.1	Solanaceae
NC_039599.1	Solanaceae
NC_039600.1	Solanaceae
NC_039601.1	Solanaceae
NC_039603.1	Solanaceae
NC_039606.1	Solanaceae
NC_039616.1	Pinaceae
NC_039623.1	Papaveraceae
NC_039624.1	Rosaceae
NC_039626.1	Theaceae
NC_039628.1	Cucurbitaceae
NC_039635.1	Caprifoliaceae
NC_039676.1	Stemonaceae
NC_039690.1	Ranunculaceae
NC_039694.1	Solanaceae
NC_039725.1	Fagaceae
NC_039726.1	Cannabaceae
NC_039728.1	Ulmaceae
NC_039729.1	Cannabaceae
NC_039742.1	Ranunculaceae
NC_039749.1	Fagaceae
NC_039762.1	Acanthaceae
NC_039763.1	Urticaceae
NC_039766.1	Derbesiaceae
NC_039786.1	Vitaceae
NC_039788.1	Vitaceae
NC_039792.1	Vitaceae
NC_039794.1	Vitaceae
NC_039801.1	Vitaceae
NC_039802.1	Vitaceae
NC_039806.1	Vitaceae
NC_039807.1	Dioscoreaceae
NC_039817.1	Betulaceae
NC_039821.1	Isoetaceae
NC_039836.1	Dioscoreaceae
NC_039851.1	Dioscoreaceae
NC_039936.1	Betulaceae
NC_039952.1	Brassicaceae
NC_039957.1	Brassicaceae
NC_039974.2	Caryophyllaceae
NC_039991.1	Betulaceae
NC_039993.1	Betulaceae
NC_039995.1	Betulaceae
NC_039996.1	Betulaceae
NC_040000.1	Betulaceae
NC_040009.1	Meliaceae
NC_040106.1	Sapindaceae
NC_040110.1	Asteraceae
NC_040112.1	Poaceae
NC_040116.1	Schisandraceae
NC_040121.1	Lamiaceae
NC_040128.1	Poaceae
NC_040130.1	Poaceae
NC_040131.1	Poaceae
NC_040160.1	Haemodoraceae
NC_040170.1	Rosaceae
NC_040175.1	Pteridaceae
NC_040207.1	Pteridaceae
NC_040209.1	Pteridaceae
NC_040210.1	Pteridaceae
NC_040211.1	Pteridaceae
NC_040217.1	Pteridaceae
NC_040219.1	Pteridaceae
NC_040220.1	Dennstaedtiaceae
NC_040222.1	Amaryllidaceae
NC_040226.1	Polypodiaceae
NC_040851.1	Zingiberaceae
NC_040870.1	Salicaceae
NC_040928.1	Salicaceae
NC_041081.1	Poaceae
NC_041092.1	Lamiaceae
NC_041104.1	Burseraceae
NC_041113.1	Phytolaccaceae
NC_041125.1	Styracaceae
NC_041131.1	Styracaceae
NC_041149.1	Rubiaceae
NC_041164.1	Fabaceae
NC_041171.1	Styracaceae
NC_041180.1	Orchidaceae
NC_041183.1	Orchidaceae
NC_041206.1	Convolvulaceae
NC_041213.1	Nyssaceae
NC_041249.1	Poaceae
NC_041253.1	Pinaceae
NC_041306.1	Melanthiaceae
NC_041413.1	Urticaceae
NC_041416.1	Nyctaginaceae
NC_041419.1	Fabaceae
NC_041431.1	Apocynaceae
NC_041433.1	Salicaceae
NC_041436.1	Menyanthaceae
NC_041438.1	Malvaceae
NC_041449.1	Juglandaceae
NC_041454.1	Aristolochiaceae
NC_041462.1	Caryophyllaceae
NC_041464.1	Pinaceae
NC_041466.1	Taxaceae
NC_041467.1	Theaceae
NC_041468.1	Theaceae
NC_041474.1	Ranunculaceae
NC_041478.1	Ranunculaceae
NC_041482.1	Menyanthaceae
NC_041483.1	Menyanthaceae
NC_041496.1	Taxaceae
NC_041499.1	Taxaceae
NC_041502.1	Taxaceae
NC_041505.1	Taxaceae
NC_041510.1	Pentaphylacaceae
NC_041532.1	Ranunculaceae
NC_041534.1	Ranunculaceae
NC_041537.1	Ranunculaceae
NC_041550.1	Bixaceae
NC_041551.1	Solanaceae
NC_041552.1	Solanaceae
NC_041554.1	Alstroemeriaceae
NC_041559.1	Poaceae
NC_041566.1	Poaceae
NC_041573.1	Poaceae
NC_041574.1	Poaceae
NC_041581.1	Fabaceae
NC_041582.1	Violaceae
NC_041640.1	Selaginellaceae
NC_041642.1	Selaginellaceae
NC_041645.1	Selaginellaceae
NC_041649.1	Asphodelaceae
NC_041670.1	Berberidaceae
NC_042157.1	Amaryllidaceae
NC_042161.1	Ebenaceae
NC_042164.1	Annonaceae
NC_042166.1	Amaranthaceae
NC_042175.1	Cupressaceae
NC_042176.1	Cupressaceae
NC_042187.1	Poaceae
NC_042190.1	Caprifoliaceae
NC_042224.1	Podocarpaceae
NC_042227.1	Asparagaceae
NC_042232.1	Asteraceae
NC_042237.1	Poaceae
NC_042239.1	Malvaceae
NC_042242.1	Apiaceae
NC_042254.1	Piperaceae
NC_042261.1	Oleaceae
NC_042262.1	Oleaceae
NC_042264.1	Oleaceae
NC_042268.1	Oleaceae
NC_042270.1	Oleaceae
NC_042271.1	Oleaceae
NC_042273.1	Oleaceae
NC_042274.1	Oleaceae
NC_042283.1	Oleaceae
NC_042374.1	Oleaceae
NC_042377.1	Oleaceae
NC_042392.1	Taxaceae
NC_042398.1	Liliaceae
NC_042400.1	Berberidaceae
NC_042425.1	Oleaceae
NC_042427.1	Oleaceae
NC_042446.1	Oleaceae
NC_042447.1	Oleaceae
NC_042448.1	Oleaceae
NC_042455.1	Oleaceae
NC_042458.1	Oleaceae
NC_042461.1	Oleaceae
NC_042463.1	Oleaceae
NC_042467.1	Oleaceae
NC_042483.1	Chloropicaceae
NC_042486.1	Chloropicaceae
NC_042611.1	Asteraceae
NC_042671.1	Poaceae
NC_042674.1	Gentianaceae
NC_042681.1	Casuarinaceae
NC_042686.1	Orchidaceae
NC_042693.1	Fabaceae
NC_042696.1	Lauraceae
NC_042700.1	Fabaceae
NC_042715.1	Rosaceae
NC_042716.1	Rosaceae
NC_042718.1	Rhizophoraceae
NC_042724.1	Asteraceae
NC_042735.1	Poaceae
NC_042739.1	Caprifoliaceae
NC_042760.1	Apocynaceae
NC_042763.1	Cupressaceae
NC_042766.1	Scrophulariaceae
NC_042782.1	Oleaceae
NC_042784.1	Oleaceae
NC_042785.1	Oleaceae
NC_042787.1	Asteraceae
NC_042789.1	Poaceae
NC_042796.1	Lamiaceae
NC_042821.1	Melastomataceae
NC_042825.1	Iridaceae
NC_042831.1	Poaceae
NC_042835.1	Poaceae
NC_042838.1	Poaceae
NC_042840.1	Poaceae
NC_042859.1	Poaceae
NC_042864.1	Poaceae
NC_042866.1	Poaceae
NC_042870.1	Poaceae
NC_042872.1	Poaceae
NC_042885.1	Malvaceae
NC_042892.1	Lythraceae
NC_042903.1	Bignoniaceae
NC_042914.1	Bignoniaceae
NC_042917.1	Bignoniaceae
NC_042921.1	Fabaceae
NC_042924.1	Saxifragaceae
NC_042926.1	Saxifragaceae
NC_042931.1	Bignoniaceae
NC_042932.1	Bignoniaceae
NC_042938.1	Convolvulaceae
NC_042942.1	Convolvulaceae
NC_043774.1	Hydrocharitaceae
NC_043776.1	Trentepohliaceae
NC_043781.1	Radulaceae
NC_043786.1	Scapaniaceae
NC_043789.1	Haplomitriaceae
NC_043801.1	Krameriaceae
NC_043803.1	Vochysiaceae
NC_043805.1	Penaeaceae
